DateTime,Entries,UniqueIPs
1503490219,2276,2276
1503504619,2305,2305
1503519019,2329,2329
1503533421,2344,2344
1503547820,2318,2318
1503562219,2287,2287
1503576619,2249,2249
1503605419,2230,2230
1503619819,2254,2254
1503634219,2212,2212
1503648620,2185,2185
1503663019,2178,2178
1503677420,2173,2173
1503691819,2201,2201
1503706219,2213,2213
1503720619,2200,2200
1503735022,2190,2190
1503745898,2196,2196
1503760220,2235,2235
1503774634,2214,2214
1503789077,2238,2238
1503803435,2189,2189
1503817843,2117,2117
1503832243,2100,2100
1503846643,2110,2110
1503861022,2091,2091
1503875481,2082,2082
1503886283,2094,2094
1503890350,2079,2079
1503904255,2059,2059
1503918690,2061,2061
1503929443,2116,2116
1503943818,2132,2132
1503958231,2192,2192
1503969066,2216,2216
1503983695,2252,2252
1503994243,2263,2263
1504019452,2320,2320
1504033852,2369,2369
1504048229,2382,2382
1504059063,460,460
1504073467,2348,2348
1504087869,2288,2288
1504095075,1425,1425
1504109466,2304,2304
1504120394,2327,2327
1504134626,2328,2328
1504145488,2315,2315
1504159828,2313,2313
1504167035,2293,2293
1504181460,2289,2289
1504188642,1184,1184
1504199488,2290,2290
1504213866,2302,2302
1504228278,219,219
1504242662,2253,2253
1504257025,2263,2263
1504271484,2221,2221
1504300226,2231,2231
1504314684,2223,2223
1504329058,2173,2173
1504343421,2125,2125
1504357820,2085,2085
1504372221,2104,2104
1504386620,2160,2160
1504401020,2183,2183
1504415420,2161,2161
1504429819,2180,2180
1504444218,2212,2212
1504458620,2230,2230
1504473019,2246,2246
1504487419,2286,2286
1504501819,2352,2352
1504516219,2400,2400
1504530620,2443,2443
1504545020,2473,2473
1504559420,2537,2537
1504573820,2548,2548
1504588221,2553,2553
1504602620,2593,2593
1504617020,2599,2599
1504631434,2647,2647
1504645827,2680,2680
1504660226,2677,2677
1504674621,2706,2706
1504689021,2720,2720
1504703421,2747,2747
1504717821,2750,2750
1504732224,2757,2757
1504746621,2754,2754
1504761021,2697,2697
1504775420,2675,2675
1504789820,2662,2662
1504804221,2663,2663
1504818620,2657,2657
1504833020,2570,2570
1504847419,2537,2537
1504861819,2492,2492
1504876220,2483,2483
1504890620,2487,2487
1504905020,2491,2491
1504919420,2485,2485
1504933820,2469,2469
1504948220,2421,2421
1504962621,2406,2406
1504977021,2397,2397
1504991420,2434,2434
1505005822,2393,2393
1505020220,2372,2372
1505034619,2310,2310
1505049025,2288,2288
1505063424,2318,2318
1505077826,2299,2299
1505092226,2283,2283
1505106622,2270,2270
1505121023,2293,2293
1505135419,2311,2311
1505149819,2328,2328
1505164220,2371,2371
1505178619,2372,2372
1505193019,2399,2399
1505207419,2425,2425
1505221821,2439,2439
1505236226,2467,2467
1505250619,2489,2489
1505265019,2470,2470
1505279420,2440,2440
1505293819,2428,2428
1505308219,2437,2437
1505322619,2427,2427
1505337022,2448,2448
1505351420,2442,2442
1505365819,2413,2413
1505380219,2425,2425
1505394620,2430,2430
1505409031,2419,2419
1505423420,2428,2428
1505437819,2455,2455
1505452218,2422,2422
1505466619,2402,2402
1505481020,2404,2404
1505495450,2392,2392
1505509819,2369,2369
1505524219,2336,2336
1505538618,2275,2275
1505553019,2270,2270
1505567418,2258,2258
1505581819,2242,2242
1505596218,2286,2286
1505610622,2266,2266
1505625019,2224,2224
1505639417,2169,2169
1505653817,2151,2151
1505668217,2171,2171
1505682618,2199,2199
1505697018,2201,2201
1505711418,2154,2154
1505725818,2173,2173
1505740222,2223,2223
1505754617,2167,2167
1505769017,2179,2179
1505783417,2217,2217
1505797816,2238,2238
1505812216,2255,2255
1505826617,2234,2234
1505841017,2248,2248
1505855416,2255,2255
1505869817,2331,2331
1505884216,2319,2319
1505898616,2289,2289
1505913017,2388,2388
1505927416,2411,2411
1505941817,2406,2406
1505956218,2523,2523
1505970617,2491,2491
1505985017,2514,2514
1505999417,2530,2530
1506013816,2547,2547
1506028218,2506,2506
1506042616,2488,2488
1506057018,2487,2487
1506071477,2411,2411
1506085818,2406,2406
1506100216,2426,2426
1506114618,2344,2344
1506129019,2495,2495
1506143419,2588,2588
1506157820,2628,2628
1506172221,2661,2661
1506186621,2693,2693
1506201022,2697,2697
1506215421,2729,2729
1506229821,2663,2663
1506244220,2642,2642
1506258620,2682,2682
1506273020,2683,2683
1506287419,2658,2658
1506301820,2622,2622
1506316219,2563,2563
1506330619,2563,2563
1506345018,2550,2550
1506359419,2575,2575
1506373819,2585,2585
1506388220,2613,2613
1506402619,2627,2627
1506417019,2596,2596
1506431424,2574,2574
1506445820,2644,2644
1506460222,2737,2737
1506474624,2855,2855
1506489022,2920,2920
1506503423,3024,3024
1506517823,3131,3131
1506532225,3233,3233
1506546625,3314,3314
1506561024,3347,3347
1506575429,3353,3353
1506589825,3404,3404
1506604224,3421,3421
1506618625,3418,3418
1506633024,3384,3384
1506647424,3343,3343
1506661825,3276,3276
1506676224,3212,3212
1506690625,3162,3162
1506705029,3139,3139
1506719423,3146,3146
1506733824,3135,3135
1506748225,3064,3064
1506762624,3116,3116
1506777023,3064,3064
1506791424,3030,3030
1506805825,3095,3095
1506820224,3117,3117
1506834624,3103,3103
1506849024,3076,3076
1506863423,3055,3055
1506877823,3074,3074
1506892225,3104,3104
1506906621,3061,3061
1506921022,2917,2917
1506935422,2951,2951
1506949823,3047,3047
1506964221,2999,2999
1506978753,2987,2987
1506993021,2979,2979
1507007421,2930,2930
1507021820,2898,2898
1507036221,2904,2904
1507050620,2914,2914
1507065021,2996,2996
1507079424,2993,2993
1507093820,2948,2948
1507108221,2791,2791
1507122623,2923,2923
1507137023,3001,3001
1507151422,3049,3049
1507165822,3053,3053
1507180223,3045,3045
1507194622,3031,3031
1507209023,3141,3141
1507223422,2754,2754
1507237823,2640,2640
1507252220,2647,2647
1507266622,2599,2599
1507281022,2567,2567
1507295423,2606,2606
1507309825,2666,2666
1507324221,2704,2704
1507338621,2665,2665
1507353021,2616,2616
1507367423,2473,2473
1507381820,2531,2531
1507396220,2654,2654
1507410619,2579,2579
1507425018,2428,2428
1507439418,2312,2312
1507453817,2101,2101
1507468215,1976,1976
1507482615,1953,1953
1507497016,1974,1974
1507511416,1959,1959
1507525815,1948,1948
1507540216,1934,1934
1507554616,1970,1970
1507569017,1999,1999
1507583416,2049,2049
1507597816,2054,2054
1507612217,2090,2090
1507626617,2134,2134
1507641017,2200,2200
1507655422,2245,2245
1507669817,2324,2324
