DateTime,Entries,UniqueIPs
1508262368,215,215
1508270078,227,227
1508273866,230,230
1508277774,230,230
1508281559,230,230
1508285409,224,224
1508289250,216,216
1508293072,217,217
1508296987,216,216
1508300774,213,213
1508308493,223,223
1508312569,218,218
1508316371,219,219
1508320245,220,220
1508327873,218,218
1508331750,219,219
1508335887,222,222
1508339662,224,224
1508343489,222,222
1508347327,217,217
1508351171,212,212
1508355013,213,213
1508358820,213,213
1508362740,224,224
1508366539,221,221
1508374185,223,223
1508378044,216,216
1508381849,213,213
1508385732,205,205
1508389550,206,206
1508393422,209,209
1508397170,211,211
1508401039,211,211
1508404914,209,209
1508408698,209,209
1508412546,211,211
1508416404,209,209
1508420246,212,212
1508424107,210,210
1508427897,210,210
1508431762,210,210
1508435598,211,211
1508439443,212,212
1508443275,215,215
1508447110,217,217
1508450939,214,214
1508454795,218,218
1508458880,220,220
1508462733,218,218
1508466798,222,222
1508470895,223,223
1508474697,225,225
1508478563,228,228
1508482478,227,227
1508486294,227,227
1508490089,226,226
1508493925,222,222
1508497762,216,216
1508501590,198,198
1508505437,202,202
1508509270,199,199
1508513104,203,203
1508516967,200,200
1508520808,196,196
1508524984,197,197
1508528764,194,194
1508532563,196,196
1508536426,196,196
1508540273,192,192
1508547916,189,189
1508551769,181,181
1508555610,181,181
1508559427,182,182
1508563345,182,182
1508567161,178,178
1508570867,168,168
1508574748,162,162
1508578499,167,167
1508582393,168,168
1508590179,172,172
1508605517,174,174
1508609376,173,173
1508613372,174,174
1508617057,171,171
1508620897,169,169
1508625002,173,173
1508628855,170,170
1508636512,173,173
1508640683,168,168
1508644431,170,170
1508648250,168,168
1508652123,170,170
1508655935,170,170
1508659841,169,169
1508667450,173,173
1508675124,176,176
1508690500,166,166
1508694311,164,164
1508698182,161,161
1508702079,163,163
1508706318,164,164
1508710137,166,166
1508714073,161,161
1508718100,160,160
1508721963,156,156
1508725863,153,153
1508729601,154,154
1508733452,152,152
1508737526,158,158
1508741497,165,165
1508745299,171,171
1508749065,169,169
1508752968,171,171
1508756815,167,167
1508760594,168,168
1508768283,170,170
1508772130,177,177
1508775963,179,179
1508779840,186,186
1508802857,203,203
1508814383,199,199
1508818197,194,194
1508822131,193,193
1508826192,202,202
1508841818,222,222
1508845585,217,217
1508849443,216,216
1508853357,202,202
1508861800,197,197
1508865518,201,201
1508870329,213,213
1508874174,214,214
1508877991,219,219
1508881965,219,219
1508885680,222,222
1508889522,226,226
1508893402,219,219
1508897288,213,213
1508901219,209,209
1508905155,197,197
1508908906,200,200
1508912721,201,201
1508916598,199,199
1508920408,197,197
1508939582,205,205
1508943431,198,198
1508947682,193,193
1508951379,191,191
1508955312,187,187
1508959091,186,186
1508962933,184,184
1508966753,181,181
1508970688,182,182
1508974427,183,183
1508978493,186,186
1508982328,185,185
1508986429,184,184
1508990263,179,179
1508994218,175,175
1508997969,178,178
1509001765,174,174
1509005638,171,171
1509009542,168,168
1509013298,166,166
1509024813,154,154
1509028751,154,154
1509032448,157,157
1509036145,156,156
1509039985,153,153
1509043864,152,152
1509047618,153,153
1509051546,154,154
1509055552,156,156
1509060728,152,152
1509064554,151,151
1509068543,149,149
1509072350,151,151
1509076070,151,151
1509079887,150,150
1509091430,161,161
1509099029,163,163
1509102905,168,168
1509106835,174,174
1509126361,199,199
1509130220,199,199
1509134113,204,204
1509137944,211,211
1509145623,214,214
1509149989,216,216
1509161388,228,228
1509165330,225,225
1509169262,220,220
1509173055,223,223
1509176849,224,224
1509180611,215,215
1509188295,220,220
1509195977,221,221
1509203691,214,214
1509207504,215,215
1509211428,208,208
1509215438,212,212
1509236639,20,20
1509240307,27,27
1509244150,51,51
1509248010,58,58
1509251851,67,67
1509255681,76,76
1509259513,93,93
1509263296,104,104
1509267202,113,113
1509271070,122,122
1509278711,133,133
1509282550,139,139
1509286382,149,149
1509290225,153,153
1509294047,157,157
1509297896,165,165
1509301741,181,181
1509305595,188,188
1509309408,202,202
1509313281,204,204
1509317102,205,205
1509320952,211,211
1509325054,210,210
1509328939,208,208
1509332716,209,209
1509336538,211,211
1509340400,207,207
1509344237,213,213
1509348080,213,213
1509351909,210,210
1509355735,210,210
1509359589,211,211
1509363421,200,200
1509367253,192,192
1509371113,194,194
1509374939,192,192
1509378809,190,190
1509382655,191,191
1509390307,191,191
1509394140,189,189
1509398120,184,184
1509401811,183,183
1509405642,187,187
1509409500,184,184
1509413327,182,182
1509417186,175,175
1509424858,168,168
1509428604,171,171
1509432290,167,167
1509436159,172,172
1509440099,168,168
1509443830,166,166
1509447704,163,163
1509451504,162,162
1509455346,163,163
1509459192,162,162
1509463042,162,162
1509466859,158,158
1509474560,156,156
1509478413,156,156
1509482611,157,157
1509486307,161,161
1509490462,163,163
1509502448,182,182
1509506286,187,187
1509510131,190,190
1509513901,189,189
1509517740,191,191
1509521617,191,191
1509525411,197,197
1509529293,202,202
1509533122,205,205
1509536961,206,206
1509541041,215,215
1509544930,221,221
1509772648,249,249
1509776543,247,247
1509780307,252,252
1509784160,250,250
1509788008,252,252
1509791843,253,253
1509795666,250,250
1509799506,242,242
1509803352,241,241
1509807211,239,239
1509810993,235,235
1509814867,236,236
1509818717,229,229
1509822562,229,229
1509826406,230,230
1509830237,228,228
1509834066,227,227
1509838300,223,223
1509841992,226,226
1509845821,226,226
1509849645,230,230
1509853502,230,230
1509857331,222,222
1509861207,222,222
1509864935,223,223
1509868627,219,219
1509872565,218,218
1509876336,218,218
1509880159,215,215
1509884052,212,212
1509887868,214,214
1509891779,216,216
1509896007,215,215
1509899840,217,217
1509903657,219,219
1509907481,217,217
1509911380,217,217
1509915200,208,208
1509919013,204,204
1509926697,199,199
1509930787,202,202
1509934653,198,198
1509938508,194,194
1509942314,189,189
1509946183,189,189
1509949997,190,190
1509953858,184,184
1509957686,187,187
1509961492,185,185
1509965353,184,184
1509969194,187,187
1509973030,186,186
1509977128,185,185
1509980955,183,183
1509984806,181,181
1509988629,183,183
1509992725,176,176
1509996575,177,177
1510000394,171,171
1510004947,169,169
1510008771,169,169
1510012608,170,170
1510016529,170,170
1510020303,171,171
1510024147,172,172
1510028000,175,175
1510031825,171,171
1510035687,171,171
1510039455,175,175
1510043319,169,169
1510047175,170,170
1510051009,170,170
1510054868,167,167
1510058697,169,169
1510062547,164,164
1510066384,162,162
1510070226,169,169
1510074125,179,179
1510077855,178,178
1510081774,180,180
1510086761,181,181
1510090661,181,181
1510094674,184,184
1510098530,182,182
1510102432,182,182
1510106212,181,181
1510110099,198,198
1510113907,206,206
1510117740,206,206
1510121586,201,201
1510125450,203,203
1510129256,205,205
1510133342,206,206
1510137164,207,207
1510141029,217,217
1510144902,217,217
1510148696,221,221
1510152549,223,223
1510156379,234,234
1510160207,233,233
1510164111,225,225
1510167885,219,219
1510171713,222,222
1510175563,216,216
1510179436,216,216
1510183180,218,218
1510186929,216,216
1510190750,218,218
1510194630,225,225
1510198420,226,226
1510202297,228,228
1510205984,217,217
1510210018,208,208
1510213872,207,207
1510217842,213,213
1510221708,212,212
1510225524,212,212
1510229416,208,208
1510233200,196,196
1510237030,193,193
1510240912,195,195
1510244720,192,192
1510248570,188,188
1510252720,191,191
1510256511,190,190
1510260301,184,184
1510264175,183,183
1510268191,184,184
1510275929,178,178
1510279758,177,177
1510283593,177,177
1510287422,176,176
1510291346,180,180
1510295100,177,177
1510299011,174,174
1510302827,175,175
1510306626,172,172
1510310499,174,174
1510314300,167,167
1510318177,166,166
1510322054,160,160
1510325827,160,160
1510329659,158,158
1510333514,159,159
1510337335,160,160
1510341195,154,154
1510345040,152,152
1510348858,150,150
1510352717,153,153
1510356547,147,147
1510360503,143,143
1510364258,143,143
1510368143,142,142
1510371916,145,145
1510375752,141,141
1510379592,140,140
1510383433,140,140
1510387415,140,140
1510391109,142,142
1510394945,142,142
1510398789,141,141
1510402648,139,139
1510406464,137,137
1510410309,137,137
1510414161,140,140
1510418273,141,141
1510422091,145,145
1510425913,145,145
1510430017,144,144
1510433816,145,145
1510437667,145,145
1510441508,140,140
1510445559,143,143
1510453279,143,143
1510457120,144,144
1510460937,147,147
1510464819,151,151
1510468652,153,153
1510476584,156,156
1510480411,159,159
1510484294,158,158
1510488221,159,159
1510491938,159,159
1510495786,160,160
1510499613,166,166
1510503464,170,170
1510507565,174,174
1510511359,172,172
1510519292,179,179
1510523114,180,180
1510526966,179,179
1510530790,182,182
1510534961,180,180
1510538746,183,183
1510542691,188,188
1510546461,195,195
1510550336,201,201
1510554110,201,201
1510557967,202,202
1510561781,203,203
1510565679,197,197
1510569478,195,195
1510573281,192,192
1510577105,185,185
1510581012,186,186
1510584818,183,183
1510588682,180,180
1510592624,179,179
1510596351,179,179
1510600165,178,178
1510604031,178,178
1510607856,175,175
1510611667,181,181
1510615540,180,180
1510619361,180,180
1510623231,179,179
1510630898,182,182
1510634733,182,182
1510638645,182,182
1510642451,182,182
1510646258,174,174
1510650274,174,174
1510653967,170,170
1510657830,171,171
