DateTime,AddedIPs,RemovedIPs
1510156836,85,70
1510157789,58,126
1510158767,70,0
1510159696,76,53
1510160672,64,68
1510161626,51,61
1510162592,81,68
1510163548,86,79
1510164514,68,94
1510166951,167,168
1510167863,69,92
1510168844,60,75
1510169775,119,58
1510170765,82,65
1510171694,92,81
1510172672,41,69
1510173617,89,61
1510174601,63,62
1510175534,73,68
1510176505,65,64
1510177469,50,103
1510178441,60,103
1510179399,60,96
1510180359,72,115
1510181318,66,84
1510182279,68,74
1510183472,67,81
1510184686,58,72
1510185632,60,98
1510186837,66,76
1510187793,55,53
1510188733,39,81
1510189709,56,59
1510190655,57,68
1510191612,37,54
1510192595,56,58
1510193536,56,58
1510194508,44,80
1510195457,43,75
1510196476,51,84
1510197381,56,49
1510198350,56,56
1510199302,59,73
1510200481,77,60
1510201466,67,73
1510202791,87,81
1510203871,95,152
1510204952,83,68
1510205906,86,68
1510206862,101,83
1510207834,96,73
1510208788,47,0
1510209948,74,147
1510210968,68,68
1510211944,57,73
1510212988,81,43
1510214323,86,75
1510215387,74,69
1510216342,64,56
1510217318,67,84
1510218262,73,53
1510221144,194,177
1510222105,66,66
1510223054,87,92
1510224026,67,65
1510225009,76,61
1510225958,81,84
1510226916,63,149
1510227857,68,0
1510228837,85,95
1510229802,68,74
1510230750,96,82
1510231699,61,92
1510232681,96,69
1510233626,59,61
1510234591,75,82
1510235547,58,64
1510236497,54,58
1510237468,58,59
1510238424,59,25
1510239383,83,83
1510240356,82,17
1510241310,79,112
1510242260,58,74
1510243226,81,80
1510244199,77,65
1510245136,82,65
1510246099,48,47
1510247073,81,78
1510248031,62,46
1510249239,106,65
1510250182,68,73
1510251138,89,39
1510252115,74,91
1510253067,52,48
1510254057,61,68
1510254989,66,45
1510255953,72,67
1510256899,58,71
1510257875,82,58
1510258825,48,48
1510259775,86,79
1510260755,92,62
1510261694,53,70
1510262668,48,79
1510263633,90,0
1510264583,85,116
1510265549,77,0
1510266507,50,115
1510268507,169,139
1510269611,69,44
1510270582,68,66
1510271543,87,50
1510272496,84,121
1510273453,61,0
1510274436,71,0
1510275374,101,48
1510276363,89,61
1510277295,66,64
1510278278,112,50
1510279233,83,57
1510280208,62,53
1510281152,68,62
1510282098,71,84
1510283076,100,64
1510284035,45,73
1510284982,66,64
1510285949,76,55
1510286897,52,57
1510287888,77,62
1510288814,42,67
1510289813,100,66
1510290735,71,61
1510291725,55,61
1510292658,83,40
1510293631,69,54
1510294601,43,48
1510295550,77,42
1510296506,43,50
1510297480,65,43
1510298418,59,47
1510299403,78,45
1510300340,90,63
1510301309,66,53
1510302252,53,60
1510303244,51,62
1510304172,114,50
1510305165,72,47
1510306096,53,57
1510307073,80,53
1510308028,75,43
1510309007,71,87
1510309938,66,57
1510310914,51,48
1510311864,68,64
1510312818,66,48
1510313795,74,62
1510314755,94,66
1510315698,63,52
1510316671,52,71
1510317625,112,78
1510318591,83,68
1510319546,94,88
1510320522,30,54
1510321452,117,55
1510322449,71,50
1510323696,99,101
1510324810,65,49
1510325780,101,44
1510326744,73,62
1510327690,86,0
1510328668,86,148
1510329614,67,0
1510330592,56,40
1510331549,86,83
1510332525,54,66
1510333466,87,46
1510334433,48,35
1510335388,69,84
1510336346,75,45
1510337295,69,62
1510338267,50,43
1510339215,70,56
1510340189,70,41
1510341155,66,62
1510342105,55,85
1510343070,60,57
1510344019,83,78
1510344986,62,43
1510345951,75,79
1510346916,58,49
1510347869,75,49
1510348817,77,28
1510349791,64,85
1510350749,54,58
1510351708,60,64
1510352677,46,76
1510353617,85,52
1510355595,142,158
1510356503,61,0
1510357543,74,66
1510358674,82,52
1510359639,53,91
1510360846,71,55
1510361788,55,41
1510362735,76,22
1510363725,83,74
1510364659,50,51
1510365628,73,34
1510366603,61,34
1510367542,80,58
1510368523,42,67
1510369464,72,39
1510370416,53,48
1510371396,80,53
1510372338,75,58
1510373308,52,64
1510374261,89,60
1510375212,34,48
1510376199,63,71
1510377134,74,44
1510378104,65,54
1510379069,54,53
1510380030,93,51
1510380989,71,60
1510381949,65,44
1510382905,80,45
1510383870,61,31
1510384813,46,56
1510385798,76,35
1510386732,59,65
1510387720,59,59
1510388664,78,57
1510389612,44,53
1510390592,55,39
1510391555,61,61
1510392503,58,60
1510393455,42,43
1510394460,59,64
1510395389,83,32
1510396351,59,49
1510397298,65,50
1510398278,82,44
1510399232,83,67
1510400232,70,0
1510401134,63,58
1510402123,63,47
1510403059,61,59
1510404020,59,62
1510404972,50,69
1510405963,69,63
1510406900,39,81
1510407872,56,56
1510408835,54,46
1510409799,51,55
1510410759,61,41
1510411716,62,42
1510412666,50,40
1510413619,64,45
1510414591,65,44
1510415575,54,51
1510416494,58,41
1510417700,63,47
1510418674,55,57
1510419650,84,41
1510420578,56,37
1510421541,48,62
1510422519,62,50
1510424475,128,78
1510425617,89,36
1510426581,59,63
1510427545,57,85
1510428499,41,0
1510429465,43,42
1510430426,72,97
1510431376,35,0
1510432359,74,77
1510433300,45,0
1510434262,55,90
1510435227,44,54
1510436179,51,0
1510437144,67,53
1510438107,49,30
1510439064,52,101
1510440012,62,0
1510440994,62,69
1510441945,54,0
1510442901,47,45
1510443866,67,56
1510444846,64,62
1510445802,33,31
1510446743,57,42
1510447711,45,41
1510448660,74,40
1510449633,31,33
1510450584,87,51
1510451534,53,42
1510452510,62,43
1510453464,67,27
1510454423,60,49
1510455386,65,37
1510456344,70,36
1510457300,47,43
1510458276,54,38
1510459240,59,36
1510460179,75,36
1510461169,72,34
1510462109,49,50
1510463065,83,59
1510464030,52,37
1510465002,69,44
1510465932,63,36
1510466908,59,53
1510467852,61,34
1510468834,52,34
1510469779,67,35
1510470739,45,32
1510471718,63,40
1510472661,56,36
1510473621,54,44
1510474603,36,43
1510475538,68,43
1510476527,38,76
1510477463,50,51
1510478423,44,47
1510479373,62,43
1510480366,33,35
1510481295,34,75
1510482321,77,39
